CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
3066-RRJIO,United States,California,San Francisco,,,,-122.491129
6715-OFDBP,United States,,Palo Alto,94304.0,"37.386978, -122.177746",37.386978,-122.177746
1567-DSCIC,United States,,San Mateo,94401.0,,37.590421,-122.306467
2150-UWTFY,United States,California,,,"37.556634, -122.317723",37.556634,-122.317723
2683-BPJSO,United States,California,,94514.0,"37.83323, -121.601461",,-121.601461
2157-MXBJS,United States,California,Calistoga,94515.0,,38.629618,-122.593216
9360-AHGNL,United States,California,Concord,94519.0,,37.990118,-122.012188
1087-UDSIH,United States,,Concord,94520.0,"38.013825, -122.039144",38.013825,-122.039144
5485-WUYWF,United States,California,Crockett,,,38.049292,-122.228415
2632-UCGVD,United States,California,Fairfield,94533.0,"38.287136, -122.02711",38.287136,-122.02711
5445-PZWGX,United States,California,Travis Afb,94535.0,,38.265899,-121.939461
9170-CCKOU,,California,Fremont,94539.0,"37.516791, -121.899117",37.516791,
1043-YCUTE,United States,California,Hayward,94544.0,,,-122.037554
3814-MLAXC,United States,California,Hayward,94545.0,"37.62984, -122.120843",37.62984,-122.120843
1226-UDFZR,United States,,Lafayette,94549.0,,37.907777,
6425-YQLLO,United States,California,Pinole,94564.0,"37.996462, -122.293716",37.996462,-122.293716
5442-UTCVD,United States,California,Pittsburg,94565.0,"38.006047, -121.916834",38.006047,-121.916834
7734-DBOAI,,California,Pope Valley,94567.0,"38.672708, -122.403219",38.672708,-122.403219
2091-RFFBA,United States,California,Port Costa,94569.0,"38.035707, -122.196821",38.035707,-122.196821
2114-MGINA,United States,California,Rio Vista,94571.0,,38.148862,-121.737696
4489-SNOJF,United States,California,Deer Park,,"38.554383, -122.474773",38.554383,-122.474773
6899-PPEEA,United States,California,Vallejo,94590.0,"38.104705, -122.247387",38.104705,-122.247387
2187-LZGPL,United States,California,Walnut Creek,94596.0,"37.900662, -122.052782",37.900662,-122.052782
4597-NUCQV,United States,California,Oakland,94601.0,,,-122.219268
9019-QVLZD,United States,California,Oakland,94602.0,"37.803883, -122.208417",37.803883,
3707-LRWZD,United States,California,Oakland,94611.0,"37.828416, -122.216005",37.828416,
1455-ESIQH,United States,,Oakland,94619.0,"37.787186, -122.14633",37.787186,-122.14633
2979-SXESE,United States,California,Berkeley,94703.0,,37.863843,-122.275684
4013-TLDHQ,United States,California,Berkeley,94704.0,"37.871416, -122.246597",37.871416,-122.246597
,United States,California,San Pablo,94806.0,,37.980269,-122.342635
7130-VTEWQ,United States,California,San Rafael,,"38.018065, -122.546024",38.018065,-122.546024
6121-VZNQB,United States,California,Bolinas,94924.0,"37.943087, -122.72379",37.943087,-122.72379
,United States,California,Corte Madera,94925.0,"37.924014, -122.511694",37.924014,-122.511694
6996-KNSML,United States,California,,94931.0,,38.326215,-122.718742
,United States,California,Point Reyes Station,94956.0,"38.060264, -122.830646",38.060264,
,United States,California,San Anselmo,94960.0,,,-122.575026
7481-ATQQS,United States,,Boulder Creek,95006.0,"37.171727, -122.142961",37.171727,-122.142961
8642-GVWRF,United States,California,Capitola,95010.0,"36.977025, -121.952864",36.977025,-121.952864
3400-ESFUW,,California,Cupertino,95014.0,"37.306612, -122.080621",,-122.080621
2057-ZBLPD,United States,,Los Gatos,95032.0,"37.233034, -121.947427",,-121.947427
5502-RLUYV,United States,California,Milpitas,95035.0,"37.441931, -121.878502",37.441931,-121.878502
0023-HGHWL,United States,California,Morgan Hill,95037.0,"37.161544, -121.649371",37.161544,-121.649371
,United States,California,Santa Clara,95050.0,"37.351214, -121.952417",37.351214,-121.952417
8417-FMLZI,United States,,Santa Cruz,95060.0,"36.993451, -122.098858",36.993451,-122.098858
1792-UXAFY,United States,California,,95110.0,"37.34667, -121.910019",37.34667,-121.910019
0515-YPMCW,United States,California,San Jose,95116.0,"37.350284, -121.852855",37.350284,
0378-XSZPU,United States,California,San Jose,95117.0,,37.311088,
4729-XKASR,,California,San Jose,95123.0,"37.238758, -121.828375",37.238758,-121.828375
5449-FIBXJ,United States,California,San Jose,95127.0,"37.375156, -121.795867",37.375156,-121.795867
9837-BMCLM,United States,,Stockton,95202.0,"37.959706, -121.287669",37.959706,-121.287669
0137-UDEUO,United States,California,Stockton,95204.0,,37.974498,-121.319568
6161-UUUTA,United States,California,Stockton,95206.0,"37.902422, -121.440029",37.902422,-121.440029
6543-XRMYR,United States,California,Stockton,,,38.044523,-121.348048
4925-LMHOK,United States,California,,95212.0,"38.049457, -121.21653",38.049457,
1455-UGQVH,United States,California,Acampo,95220.0,"38.200231, -121.235034",38.200231,-121.235034
8280-MQRQN,,California,Arnold,95223.0,"38.32153, -120.236358",38.32153,-120.236358
2037-SGXHH,United States,California,Campo Seco,,"38.233879, -120.861666",38.233879,
,,California,Clements,95227.0,,38.227285,-121.02789
6087-MVHJH,United States,California,French Camp,95231.0,,,-121.292034
4603-JANFB,United States,California,Glencoe,95232.0,"38.358464, -120.579304",38.358464,-120.579304
3018-TFTSU,,California,Hathaway Pines,95233.0,"38.184914, -120.364085",38.184914,-120.364085
4806-KEXQR,United States,,Lockeford,95237.0,"38.166791, -121.14207",38.166791,-121.14207
7083-YNSKY,United States,California,Lodi,95242.0,"38.128087, -121.4078",38.128087,-121.4078
2479-BRAMR,United States,California,,95247.0,"38.147852, -120.440124",38.147852,
,United States,California,Wallace,95254.0,"38.192608, -120.957842",38.192608,-120.957842
7908-QCBCA,United States,California,Atwater,95301.0,"37.321233, -120.656354",37.321233,-120.656354
6711-FLDFB,United States,,Big Oak Flat,95305.0,,,
3714-JTVOV,United States,California,Crows Landing,95313.0,,,-121.049056
4702-IOQDC,,California,Gustine,95322.0,,37.147198,-121.120161
,United States,California,Hughson,95326.0,"37.5923, -120.853288",37.5923,-120.853288
1264-BYWMS,United States,California,,95329.0,"37.666587, -120.411517",,-120.411517
9658-WYUFB,United States,California,,95330.0,"37.80821, -121.308401",37.80821,-121.308401
2013-SGDXK,United States,California,Mariposa,95338.0,"37.526791, -119.99437",,-119.99437
8580-QVLOC,United States,California,Merced,95348.0,"37.40122, -120.514191",37.40122,-120.514191
2012-NWRPA,United States,California,,95355.0,"37.672906, -120.946594",37.672906,-120.946594
8808-ELEHO,,California,Modesto,95356.0,"37.716186, -121.025836",37.716186,-121.025836
3506-LCJDC,United States,California,Modesto,95358.0,"37.612612, -121.108568",37.612612,-121.108568
3934-HXCFZ,United States,California,Pinecrest,95364.0,"38.224869, -119.755729",38.224869,-119.755729
7666-WKRON,United States,California,Riverbank,95367.0,"37.734971, -120.954271",37.734971,-120.954271
4910-AQFFX,United States,California,Soulsbyville,95372.0,"37.990574, -120.261821",37.990574,-120.261821
2154-KVJFF,United States,California,Stevinson,,"37.316807, -120.855753",37.316807,-120.855753
9647-ERGBE,United States,California,Turlock,95380.0,"37.474396, -120.875917",37.474396,-120.875917
3428-XZMAZ,United States,California,Turlock,95382.0,"37.529656, -120.854357",37.529656,
0378-TOVMS,United States,California,,95385.0,"37.609095, -121.263381",37.609095,
4355-HBJHH,United States,California,,95386.0,"37.669516, -120.626964",37.669516,-120.626964
9058-CBREO,United States,California,Winton,95388.0,"37.421299, -120.599587",37.421299,-120.599587
0318-QUUOB,United States,California,Santa Rosa,95403.0,"38.488431, -122.752839",38.488431,-122.752839
5520-FVEWJ,United States,California,Santa Rosa,95405.0,"38.439696, -122.668817",38.439696,-122.668817
5572-ZDXHY,United States,California,Santa Rosa,95409.0,"38.468893, -122.580539",38.468893,-122.580539
3750-CKVKH,United States,California,Clearlake Oaks,95423.0,"39.07116, -122.598542",,-122.598542
8063-GBATB,United States,California,Cobb,95426.0,,38.838088,-122.73203
4547-KQRTM,United States,California,Eldridge,95431.0,,38.348884,-122.51699
4877-EVATK,United States,California,Elk,95432.0,,39.108252,-123.645121
7639-SUPCW,,California,Glen Ellen,95442.0,"38.368744, -122.522642",38.368744,-122.522642
1069-XAIEM,United States,California,,95460.0,"39.305545, -123.743697",39.305545,-123.743697
4658-HCOHW,,California,,95470.0,"39.298065, -123.25211",39.298065,-123.25211
3440-JPSCL,United States,California,Sonoma,95476.0,,38.25485,-122.461799
2889-FPWRM,United States,California,Mckinleyville,95519.0,,40.965011,-124.015255
6987-XQSJT,,California,Blue Lake,95525.0,"40.94338, -123.831799",40.94338,-123.831799
4290-BSXUX,United States,California,Fields Landing,95537.0,"40.726949, -124.217378",40.726949,-124.217378
,United States,California,Hoopa,95546.0,"41.163637, -123.704841",,-123.704841
2462-XIIJB,United States,California,Miranda,95553.0,"40.210895, -123.86",40.210895,-123.86
4760-XOHVN,United States,California,Myers Flat,95554.0,"40.267158, -123.805913",40.267158,-123.805913
7817-BOQPW,United States,,Rio Dell,,,,-124.163234
1853-UDXBW,United States,California,Samoa,95564.0,"40.809636, -124.189977",40.809636,-124.189977
5458-CQJTA,United States,California,Smith River,95567.0,"41.950683, -124.097094",41.950683,-124.097094
5219-YIPTK,,California,,95570.0,,41.162295,-124.027381
3540-RZJYU,United States,California,Zenia,,"40.170357, -123.417298",,
2091-MJTFX,United States,California,Auburn,,,,-121.114408
0883-EIBTI,United States,California,,95612.0,"38.384648, -121.578701",38.384648,-121.578701
0722-TROQR,,California,Davis,95616.0,"38.508735, -121.678813",38.508735,-121.678813
7571-YXDAD,,California,Davis,,"38.544002, -121.685559",38.544002,-121.685559
3393-FMZPV,United States,California,Elverta,95626.0,"38.734997, -121.463719",38.734997,
6402-ZFPPI,United States,California,Fair Oaks,95628.0,"38.652065, -121.25441",38.652065,-121.25441
7486-KSRVI,United States,California,Folsom,95630.0,"38.672638, -121.147403",38.672638,-121.147403
8443-WVPSS,United States,,Galt,95632.0,"38.274451, -121.259201",38.274451,-121.259201
3006-XIMLN,United States,California,,,"38.852544, -120.837669",38.852544,-120.837669
9965-YOKZB,United States,California,Grizzly Flats,95636.0,"38.636102, -120.522149",38.636102,
0504-HHAPI,United States,California,Guinda,95637.0,"38.830739, -122.196202",,
,,California,Hood,95639.0,"38.375325, -121.507935",38.375325,-121.507935
3647-GMGDH,United States,California,Jackson,95642.0,"38.336216, -120.76901",38.336216,-120.76901
3791-LGQCY,United States,,Loomis,95650.0,"38.809175, -121.171375",38.809175,
8166-ZZTFS,United States,California,Roseville,95661.0,"38.736685, -121.251984",38.736685,-121.251984
2956-GGUCQ,United States,California,Pioneer,95666.0,"38.546999, -120.271114",38.546999,-120.271114
6595-COKXZ,United States,California,Plymouth,,"38.489273, -120.891614",,-120.891614
0362-ZBZWJ,United States,,Thornton,95686.0,"38.157794, -121.520223",38.157794,
4211-MMAZN,United States,California,Vacaville,95688.0,"38.419088, -122.024568",38.419088,-122.024568
4274-OWWYO,United States,California,Walnut Grove,95690.0,"38.240419, -121.587535",38.240419,-121.587535
1541-ETJZO,United States,California,,95692.0,"39.043387, -121.409837",39.043387,-121.409837
4106-HADHQ,United States,California,Emigrant Gap,95715.0,"39.23754, -120.720196",,-120.720196
2369-UAPKZ,United States,California,Meadow Vista,95722.0,"39.003358, -121.022539",,-121.022539
,United States,California,Soda Springs,95728.0,"39.279068, -120.414275",39.279068,-120.414275
0637-KVDLV,United States,,Elk Grove,95758.0,,38.35363,-121.44195
6633-MPWBS,United States,California,Woodland,95776.0,"38.694081, -121.694431",38.694081,-121.694431
,United States,California,Sacramento,,"38.608405, -121.449942",38.608405,-121.449942
5729-KLZAR,United States,California,Sacramento,95817.0,,38.550722,-121.457314
1582-RAFML,United States,California,Sacramento,,"38.625096, -121.383658",38.625096,-121.383658
8740-CRYFY,United States,California,Sacramento,95823.0,,38.475465,-121.443625
2962-XPMCQ,United States,California,Sacramento,95828.0,"38.486938, -121.395805",38.486938,-121.395805
1678-FYZOW,,California,Sacramento,95835.0,"38.685069, -121.543709",38.685069,-121.543709
8627-EHGIP,United States,California,,95838.0,"38.646096, -121.442433",38.646096,-121.442433
5480-TBGPH,United States,California,Sacramento,95842.0,,,-121.34848
8854-CCVSQ,United States,California,Browns Valley,95918.0,"39.292334, -121.320597",39.292334,
0511-JTEOY,United States,California,Canyon Dam,95923.0,"40.171312, -121.120605",40.171312,-121.120605
7067-KSAZT,United States,California,Chico,95928.0,,39.681488,-121.83721
6532-YLWSI,,California,Crescent Mills,95934.0,"40.080342, -120.957805",,
9300-AGZNL,United States,California,,,"39.53222, -122.594879",,-122.594879
,,California,Grimes,95950.0,"39.033058, -121.895718",39.033058,-121.895718
5175-AOBHI,United States,California,Hamilton City,95951.0,"39.732767, -122.042298",39.732767,
,United States,California,Live Oak,,"39.258746, -121.77697",39.258746,-121.77697
7270-BDIOA,United States,California,Maxwell,95955.0,"39.281194, -122.226568",39.281194,-122.226568
9565-JSNFM,,California,Meadow Valley,95956.0,,39.937017,-121.058043
0607-DAAHE,United States,California,Olivehurst,95961.0,,39.082568,
9732-KPKBW,United States,California,Oroville,,,,
3389-YGYAI,United States,California,Princeton,,"39.424957, -122.039307",39.424957,-122.039307
9560-ARGQJ,United States,California,Quincy,95971.0,"39.971228, -121.041166",,-121.041166
5134-IKDAY,United States,California,Twain,95984.0,"40.022184, -121.062384",40.022184,-121.062384
3070-DVEYC,United States,California,Williams,95987.0,"39.117537, -122.284654",39.117537,-122.284654
5707-ORNDZ,United States,California,Yuba City,95993.0,"39.075694, -121.70606",39.075694,-121.70606
8696-JKZNU,United States,,Anderson,96007.0,"40.448632, -122.306657",40.448632,-122.306657
5380-AFSSK,,California,,96008.0,"40.722733, -122.109666",40.722733,-122.109666
2055-PDADH,United States,California,Big Bend,96011.0,"41.096569, -121.879082",41.096569,-121.879082
8714-EUHJO,United States,California,Castella,96017.0,"41.121108, -122.336613",41.121108,-122.336613
3721-CNEYS,United States,California,Douglas City,96024.0,"40.586588, -122.903677",40.586588,-122.903677
2568-OIADY,United States,California,Fort Jones,96032.0,"41.5837, -122.935922",41.5837,-122.935922
1193-RTSLK,United States,California,Happy Camp,,,41.831901,-123.487478
2302-ANTDP,United States,California,Hat Creek,,,,-121.474529
5923-GXUOC,United States,California,Hayfork,96041.0,,40.547857,-123.187265
5233-GEEAX,United States,California,Lewiston,96052.0,"40.704293, -122.803899",40.704293,-122.803899
4432-ADRLB,,California,Montague,96064.0,"41.759864, -122.379175",41.759864,-122.379175
8993-PHFWD,,California,,96071.0,"40.656287, -121.428965",40.656287,-121.428965
1565-RHDJD,United States,California,Palo Cedro,96073.0,"40.582399, -122.195512",40.582399,-122.195512
7137-RYLPP,United States,California,Paskenta,96074.0,"39.884395, -122.587513",39.884395,-122.587513
3765-JXVKY,United States,California,Paynes Creek,96075.0,"40.343213, -121.815412",40.343213,-121.815412
7330-WZLNC,United States,California,Red Bluff,96080.0,"40.186772, -122.388361",40.186772,-122.388361
,United States,California,,96088.0,,,-121.827524
6635-MYYYZ,United States,California,Trinity Center,96091.0,"41.081847, -122.700545",41.081847,-122.700545
5281-BUZGT,United States,California,Weaverville,96093.0,"40.759401, -122.939337",40.759401,-122.939337
5378-IKEEG,United States,California,Eagleville,96110.0,"41.280341, -120.150381",41.280341,-120.150381
2718-GAXQD,United States,California,Lake City,96115.0,,41.729079,-120.225025
6413-XKKPU,,California,Sierra City,96125.0,"39.600599, -120.636358",39.600599,-120.636358
1449-XQEMT,United States,California,Susanville,96130.0,,40.559177,-120.612113
2626-URJFX,United States,California,Termo,96132.0,"41.027281, -120.669427",41.027281,-120.669427
2612-RRIDN,United States,California,Westwood,96137.0,"40.271535, -121.018087",40.271535,-121.018087
4735-ASGMA,United States,California,Carnelian Bay,96140.0,"39.227434, -120.091806",39.227434,-120.091806
