Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CLINICAL TRIAL REGISTRATION: ACTRN12616001602415."",,,Medicine & Science in Sports & Exercise,,,""Aged";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3644,pub.1125115785,10.1136/heartjnl-2019-316297,32098808,,Variability in echocardiography and MRI for detection of cancer therapy cardiotoxicity,""OBJECTIVES: To compare variability of echocardiographic and cardiovascular magnetic resonance (CMR) measured left ventricular (LV) function parameters and their relationship to cancer therapeutics-related cardiac dysfunction (CTRCD).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS: We prospectively recruited 60 participants (age: 49.8±11.6 years), 30 women with human epidermal growth factor receptor 2-positive breast cancer (15 with CTRCD and 15 without CTRCD) and 30 healthy volunteers. Patients were treated with anthracyclines and trastuzumab. Participants underwent three serial CMR (1.5T) and echocardiography studies at ~3-month intervals. Cine-CMR for LV ejection fraction (LVEF), myocardial tagging for global longitudinal strain (GLS) and global circumferential strain (GCS), two-dimensional (2D) echocardiography for strain and LVEF and three-dimensional (3D) echocardiography for LVEF measurements were obtained. Temporal, interobserver and intraobserver variability were calculated as the coefficient of variation and as the SE of the measurement (SEM). Minimal detected difference (MDD) was defined as 2xSEM.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESULTS: Patients with CTRCD demonstrated larger mean temporal changes in all parameters compared with those without: 2D-LVEF: 4.6% versus 2.8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONCLUSION: Temporal changes in 3D-LVEF, 2D-GLS and CMR LVEF in patients with CTRCD had the least overlap with the variability in healthy volunteers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3511,pub.1124213386,10.1161/jaha.119.015400,31959033,PMC7033821,Simultaneous Left Ventricular Volume and Strain Changes During Chemotherapy Associate With 2‐Year Postchemotherapy Measures of Left Ventricular Ejection Fraction,""Background Although changes in left ventricular end-systolic volume (LVESV), left ventricular end-diastolic volume, and global circumferential strain occur during cancer treatment, the relationship of these changes to the 2-year post-cancer-treatment measures of left ventricular ejection fraction (LVEF) are unknown. Methods and Results In a prospective, continuously recruited cohort of 95 patients scheduled to receive potentially cardiotoxic chemotherapy for breast cancer, lymphoma, or soft tissue sarcoma, measures of left ventricular end-diastolic volume, LVESV, global circumferential strain, and LVEF were acquired via cardiac magnetic resonance imaging before and then 3 and 24 months after initiating treatment by individuals blinded to all patient identifiers. Participants had an average age of 54±15 years";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3317,pub.1123501944,10.1016/j.jcmg.2019.10.016,31864977,,Can Quantitative CMR Tissue Characterization Adequately Identify Cardiotoxicity During Chemotherapy? Impact of Temporal and Observer Variability,""OBJECTIVES: The purpose of this study was to investigate the effect of the temporal and observer variability of cardiac magnetic resonance (CMR)-measured native T1, T2, and extracellular volume fraction (ECV) and serum biomarkers for the detection of cancer-therapeutics-related cardiac dysfunction (CTRCD).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BACKGROUND: Biomarkers and serial quantitative CMR tissue characterization may help identify early myocardial changes of CTRCD, but these parameters require both accuracy and reliability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS: A total of 50 participants (age 48.9 ± 12.1 years) underwent 3 CMR studies (1.5-T) and biomarker measurements (high-sensitivity troponin-I and B-type natriuretic peptide) at 3-month intervals: 20 with HER2-positive breast cancer (10 with and 10 without CTRCD), and 30 prospectively recruited healthy participants. T1 and T2 maps were obtained at 3 left ventricular short-axis locations. Temporal and observer variability were calculated as the coefficient of variation and as the standard error of the measurement (SEM) using repeated measures and 2-way analysis of variance. Minimal detected difference was defined as 2 × SEM.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESULTS: Compared with the patients without CTRCD, those with CTRCD had larger temporal change in native T1 (27.2 ms [95% confidence interval (CI): 20.8 to 39.3 ms] vs. 12.4 ms [95% CI: 9.5 to 17.9 ms]), T2 (2.0 ms [95% CI: 1.5 to 2.9 ms] vs. 1.0 ms [95% CI: 0.74 to 1.4 ms]), and ECV (2.1% [95% CI: 1.5% to 3.1%] vs. 1.0% [95% CI: 0.8% to 1.5%]). However, the temporal changes in biomarkers overlapped. The minimal detected difference for T1 (29 ms), T2 (3.0 ms), and ECV (2.2%) in healthy participants approached the mean temporal changes in patients with CTRCD. For individual patients with CTRCD, there was overlap in the temporal changes of all 3 parameters, and the variability in healthy participants with the least overlap for native T1. The interobserver/intraobserver variabilities for the CMR parameters were low (coefficient of variation 0.5% to 4.3%).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CONCLUSIONS: The temporal changes in both biomarkers and tissue characterization measures in individual patients overlap with the temporal variability in healthy participants and approach the minimal detectable temporal differences. While the accuracy of the parameters awaits further study, the temporal variability of these methods may pose challenges to routine clinical application in individual patients receiving cancer therapy."",""The authors would like to thank Ms. Yobiga Thevakumaran and Alexandria Flannery for their support in recruiting volunteers and patients for this study, and Mr. Neil Spiller and Ms. Rosanna Chan for performing all the CMR scans. They also thank senior biostatistician Steve Fan, PhD, and Dr. Z. Popovic for their support with the statistical analysis plan."",,JACC Cardiovascular Imaging,,,""Adult";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3317,pub.1090955407,10.1186/s12968-017-0373-3,28768517,PMC5541737,Automated assessments of circumferential strain from cine CMR correlate with LVEF declines in cancer patients early after receipt of cardio-toxic chemotherapy,""BackgroundIn patients with cancer receiving potentially cardio-toxic chemotherapy, measurements of left ventricular (LV) circumferential or longitudinal strain are often used clinically to identify myocardial dysfunction. Using a new software algorithm, we sought to determine in individuals receiving treatment for cancer the association between automated assessments of LV mean mid-wall circumferential strain and conventional measures of LV ejection fraction (EF) both obtained from cardiovascular magnetic resonance (CMR) cine balanced steady-state free-precession (bSSFP) white-blood acquisitions.MethodsBefore and 3 months after initiating treatment with potentially cardio-toxic chemotherapy, 72 individuals (aged 54 ± 14 years with breast cancer [39%], lymphoma [49%], or sarcoma [12%]) underwent serial CMR cine bSSFP assessments of LV volumes and EF, and mean mid-wall circumferential strain determined from these same cine images as well as from additional tagged CMR images. On the cine images, assessments of strain were obtained using the newly developed deformation-based segmentation algorithm. Assessments of LV volumes/EF from the cine images and strain from tagged CMR were accomplished using commercially available software. All measures were analyzed in a blinded fashion independent of one another.ResultsAcceptable measures for the automated assessments of mean mid-wall circumferential strain from the cine images were obtained in 142 of 144 visits (98.6%) with an overall analysis time averaging 6:47 ± 1:06 min. The results from these automated measures averaged −18.8 ± 2.9 at baseline and −17.6 ± 3.1 at 3 months (p = 0.001). Left ventricular EF declined slightly from 65 ± 7% at baseline to 62 ± 7% at 3 months (p = 0.0002). The correlation between strain from cine imaging and LVEF was r = −0.61 (p < 0.0001). In addition, the 3-month changes in LV strain and LVEF were correlated (r = −0.49";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3306,pub.1002267390,10.1161/circimaging.114.002217,25273568,PMC4241241,Longitudinal Assessment of Concurrent Changes in Left Ventricular Ejection Fraction and Left Ventricular Myocardial Tissue Characteristics After Administration of Cardiotoxic Chemotherapies Using T1-Weighted and T2-Weighted Cardiovascular Magnetic Resonance,""BACKGROUND: In a murine anthracycline-related cardiotoxicity model, increases in cardiovascular magnetic resonance myocardial contrast-enhanced T1-weighted signal intensity are associated with myocellular injury and decreases with left ventricular ejection fraction. We sought to determine whether T1- and T2-weighted measures of signal intensity associate with decreases in left ventricular ejection fraction in human subjects receiving potentially cardiotoxic chemotherapy.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS AND RESULTS: In 65 individuals with breast cancer (n=51) or a hematologic malignancy (n=14), we measured left ventricular volumes, ejection fraction, and contrast-enhanced T1-weighted and T2-weighted signal intensity before and 3 months after initiating potentially cardiotoxic chemotherapy using blinded, unpaired analysis of cardiovascular magnetic resonance images. Participants were aged 51 ± 12 years, of whom 55% received an anthracycline, 38% received a monoclonal antibody, and 6% received an antimicrotubule agent. Overall, left ventricular ejection fraction decreased from 57 ± 6% to 54 ± 7% (P<0.001) because of an increase in end-systolic volume (P<0.05). T1-weighted signal intensities also increased from 14.1 ± 5.1 to 15.9 ± 6.8 (P<0.05), with baseline values trending higher among individuals who received chemotherapy before study enrollment (P=0.06). Changes in T1-weighted signal intensity did not differ within the 17 LV myocardial segments (P=0.97). Myocardial edema quantified from T2-weighted images did not change significantly after 3 months (P=0.70).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CONCLUSIONS: Concordant with previous animal studies, cardiovascular magnetic resonance measures of contrast-enhanced T1-weighted signal intensity occur commensurate with small but significant left ventricular ejection fraction declines 3 months after the receipt of potentially cardiotoxic chemotherapy. These data indicate that changes in T1-weighted signal intensity may serve as an early marker of subclinical injury related to the administration of potentially cardiotoxic chemotherapy in human subjects."",,,Circulation Cardiovascular Imaging,,,""Adult";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3298,pub.1021551633,10.1161/circimaging.115.004325,27502058,PMC5508215,Anthracycline-Associated T1 Mapping Characteristics Are Elevated Independent of the Presence of Cardiovascular Comorbidities in Cancer Survivors,""BACKGROUND: Cardiovascular magnetic resonance T1 mapping characteristics are elevated in adult cancer survivors";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS AND RESULTS: We performed blinded cardiovascular magnetic resonance analyses of left ventricular T1 and extracellular volume (ECV) fraction in 327 individuals (65% women, aged 64±12 years). Thirty-seven individuals had breast cancer or a hematologic malignancy but had not yet initiated their treatment, and 54 cancer survivors who received either anthracycline-based (n=37) or nonanthracycline-based (n=17) chemotherapy 2.8±1.3 years earlier were compared with 236 cancer-free participants. Multivariable analyses were performed to determine the association between T1/ECV measures and variables associated with myocardial fibrosis. Age-adjusted native T1 was elevated pre- (1058±7 ms) and post- (1040±7 ms) receipt of anthracycline chemotherapy versus comparators (965±3 ms;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CONCLUSIONS: Three years after anthracycline-based chemotherapy, elevations in myocardial T1 and ECV occur independent of underlying cancer or cardiovascular comorbidities, suggesting that imaging biomarkers of interstitial fibrosis in cancer survivors are related to prior receipt of a potentially cardiotoxic cancer treatment regimen."",,,Circulation Cardiovascular Imaging,,,""Aged";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; National Heart Lung and Blood Institute; Johns Hopkins University); Bluemke, David A (Wake Forest University; National Heart Lung and Blood Institute; Johns Hopkins University); Burke, Gregory L (Wake Forest University; National Heart Lung and Blood Institute; Johns Hopkins University); Hundley, W Gregory (Wake Forest University; National Heart Lung and Blood Institute;" Johns Hopkins University)"",144,41,5.39,41.53,https://www.ahajournals.org/doi/pdf/10.1161/CIRCIMAGING.115.004325,https://app.dimensions.ai/details/publication/pub.1021551633,32 Biomedical and Clinical Sciences"; 3201 Cardiovascular Medicine and Haematology; 3202 Clinical Sciences,3 Good Health and Well Being
"3120,pub.1110101010,10.1016/j.ijrobp.2018.11.025,30468849,PMC6476733,Cardiac Substructure Segmentation and Dosimetry Using a Novel Hybrid Magnetic Resonance and Computed Tomography Cardiac Atlas,""PURPOSE: Radiation dose to the heart and cardiac substructures has been linked to cardiotoxicities. Because cardiac substructures are poorly visualized on treatment-planning computed tomography (CT) scans, we used the superior soft-tissue contrast of magnetic resonance (MR) imaging to optimize a hybrid MR/CT atlas for substructure dose assessment using CT.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS AND MATERIALS: Thirty-one patients with left-sided breast cancer underwent a T2-weighted MR imaging scan and noncontrast simulation CT scans. A radiation oncologist delineated 13 substructures (chambers, great vessels, coronary arteries, etc) using MR/CT information via cardiac-confined rigid registration. Ground-truth contours for 20 patients were inputted into an intensity-based deformable registration atlas and applied to 11 validation patients. Automatic segmentations involved using majority vote and Simultaneous Truth and Performance Level Estimation (STAPLE) strategies with 1 to 15 atlas matches. Performance was evaluated via Dice similarity coefficient (DSC), mean distance to agreement, and centroid displacement. Three physicians evaluated segmentation performance via consensus scoring by using a 5-point scale. Dosimetric assessment included measurements of mean heart dose, left ventricular volume receiving 5 Gy, and left anterior descending artery mean and maximum doses.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
